Airline (IATA or ICAO),Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment
CA,751,TAO,3390,SHA,3391,Y,0,738
CA,751,TAO,3390,SHE,4144,Y,0,738 343
CA,751,TAO,3390,SJW,6347,Y,0,738
CA,751,TAO,3390,SZX,3374,Y,0,320 738
CA,751,TAO,3390,TSN,3368,Y,0,738 CR7
CA,751,TAO,3390,TYN,3369,Y,0,738
CA,751,TAO,3390,WNZ,6392,Y,0,738
CA,751,TAO,3390,WUH,3376,Y,0,738
CA,751,TAO,3390,WUS,6391,Y,0,738
CA,751,TAO,3390,XIY,3379,Y,0,737 738
CA,751,TAO,3390,XMN,3383,Y,0,738
CA,751,TAO,3390,YCU,6430,Y,0,738
CA,751,TAO,3390,YNJ,6414,Y,0,737
CA,751,TLV,1590,PEK,3364,Y,0,763
CA,751,TNA,4108,CAN,3370,Y,0,738
CA,751,TNA,4108,CGO,3375,Y,0,CR2 738
CA,751,TNA,4108,CGQ,4380,Y,0,738
CA,751,TNA,4108,CKG,3393,Y,0,738
CA,751,TNA,4108,CSX,3371,Y,0,738
CA,751,TNA,4108,DLC,3404,Y,0,CR2
CA,751,TNA,4108,FOC,3385,Y,0,CR2
CA,751,TNA,4108,HET,6345,Y,0,738
CA,751,TNA,4108,HGH,3386,Y,0,738
CA,751,TNA,4108,HRB,3400,Y,0,738
CA,751,TNA,4108,ICN,3930,Y,0,738
CA,751,TNA,4108,INC,4085,Y,0,CR2 738
CA,751,TNA,4108,KHN,3384,Y,0,733
CA,751,TNA,4108,KIX,3992,Y,0,738
CA,751,TNA,4108,KMG,3382,Y,0,738
CA,751,TNA,4108,KWE,3394,Y,0,738
CA,751,TNA,4108,LHW,3378,Y,0,738
CA,751,TNA,4108,PEK,3364,Y,0,738
CA,751,TNA,4108,SHA,3391,Y,0,738
CA,751,TNA,4108,SHE,4144,Y,0,738
CA,751,TNA,4108,SZX,3374,Y,0,738
CA,751,TNA,4108,TYN,3369,Y,0,CR7 CR2
CA,751,TNA,4108,URC,3399,Y,0,738
CA,751,TNA,4108,WNZ,6392,Y,0,738
CA,751,TNA,4108,WUH,3376,Y,0,738
CA,751,TNA,4108,XIY,3379,Y,0,738
CA,751,TNA,4108,XMN,3383,Y,0,CR2 738
CA,751,TNA,4108,YNT,3392,Y,0,CR2 738
CA,751,TSN,3368,BAV,6346,Y,0,CR7
CA,751,TSN,3368,CGO,3375,Y,0,738
CA,751,TSN,3368,HET,6345,Y,0,738
CA,751,TSN,3368,TAO,3390,Y,0,738 CR7
CA,751,TYN,3369,BAV,6346,Y,0,CR7
CA,751,TYN,3369,DSN,6434,Y,0,CR2
CA,751,TYN,3369,HRB,3400,Y,0,320
CA,751,TYN,3369,KMG,3382,Y,0,320
CA,751,TYN,3369,LHW,3378,Y,0,738
CA,751,TYN,3369,NKG,3388,Y,0,738
CA,751,TYN,3369,SHE,4144,Y,0,320
CA,751,TYN,3369,TAO,3390,Y,0,738
CA,751,TYN,3369,TNA,4108,Y,0,CR7 CR2
CA,751,TYN,3369,URC,3399,Y,0,738
CA,751,URC,3399,CGO,3375,Y,0,320
CA,751,URC,3399,INC,4085,Y,0,738
CA,751,URC,3399,LHW,3378,Y,0,738
CA,751,URC,3399,TNA,4108,Y,0,738
CA,751,URC,3399,TYN,3369,Y,0,738
CA,751,WAW,679,PEK,3364,Y,0,788
CA,751,WNZ,6392,CAN,3370,Y,0,738 320
CA,751,WNZ,6392,SZX,3374,Y,0,738
CA,751,WNZ,6392,TAO,3390,Y,0,738
CA,751,WNZ,6392,TNA,4108,Y,0,738
CA,751,WNZ,6392,ZUH,6355,Y,0,738
CA,751,WUH,3376,CGQ,4380,Y,0,738
CA,751,WUH,3376,CKG,3393,Y,0,738
CA,751,WUH,3376,INC,4085,Y,0,738
CA,751,WUH,3376,KMG,3382,Y,0,738
CA,751,WUH,3376,KWE,3394,Y,0,738
CA,751,WUH,3376,NNG,3373,Y,0,738
CA,751,WUH,3376,SHE,4144,Y,0,738
CA,751,WUH,3376,TAO,3390,Y,0,738
CA,751,WUH,3376,TNA,4108,Y,0,738
CA,751,WUH,3376,WUX,6390,Y,0,738
CA,751,WUH,3376,XNN,6366,Y,0,320
CA,751,WUS,6391,CAN,3370,Y,0,738
CA,751,WUS,6391,CKG,3393,Y,0,738
CA,751,WUS,6391,TAO,3390,Y,0,738
CA,751,WUS,6391,XMN,3383,Y,0,738
CA,751,WUX,6390,CTU,3395,Y,0,738
CA,751,WUX,6390,FOC,3385,Y,0,738
CA,751,WUX,6390,SHE,4144,Y,0,320 738
CA,751,WUX,6390,SYX,4030,Y,0,320
CA,751,WUX,6390,WUH,3376,Y,0,738
CA,751,WUX,6390,XMN,3383,Y,0,738
CA,751,XFN,6360,SZX,3374,Y,0,319
CA,751,XIY,3379,CAN,3370,Y,0,738 320
CA,751,XIY,3379,KWE,3394,Y,0,738
CA,751,XIY,3379,LHW,3378,Y,0,738
CA,751,XIY,3379,NKG,3388,Y,0,738
CA,751,XIY,3379,NNG,3373,Y,0,320
CA,751,XIY,3379,SHE,4144,Y,0,320
CA,751,XIY,3379,SZX,3374,Y,0,320
CA,751,XIY,3379,TAO,3390,Y,0,737 738
CA,751,XIY,3379,TNA,4108,Y,0,738
CA,751,XIY,3379,XMN,3383,Y,0,738
CA,751,XIY,3379,YNT,3392,Y,0,320
CA,751,XIY,3379,YTY,8876,Y,0,320
CA,751,XMN,3383,CGO,3375,Y,0,738
CA,751,XMN,3383,CSX,3371,Y,0,738
CA,751,XMN,3383,HFE,3389,Y,0,738
CA,751,XMN,3383,HGH,3386,Y,0,738
CA,751,XMN,3383,JDZ,6380,Y,0,738
CA,751,XMN,3383,JIU,6381,Y,0,737
CA,751,XMN,3383,JUZ,6382,Y,0,738
CA,751,XMN,3383,KMG,3382,Y,0,738
CA,751,XMN,3383,KWE,3394,Y,0,737 738
CA,751,XMN,3383,KWL,3372,Y,0,738
CA,751,XMN,3383,NNG,3373,Y,0,738
CA,751,XMN,3383,NRT,2279,Y,0,763
CA,751,XMN,3383,NTG,5475,Y,0,738
CA,751,XMN,3383,SYX,4030,Y,0,CR2
CA,751,XMN,3383,SZX,3374,Y,0,320
CA,751,XMN,3383,TAO,3390,Y,0,738
CA,751,XMN,3383,TNA,4108,Y,0,738 CR2
CA,751,XMN,3383,WUS,6391,Y,0,738
CA,751,XMN,3383,WUX,6390,Y,0,738
CA,751,XMN,3383,XIY,3379,Y,0,738
CA,751,XMN,3383,YTY,8876,Y,0,320
CA,751,XMN,3383,ZUH,6355,Y,0,738
CA,751,XNN,6366,WUH,3376,Y,0,320
CA,751,YCU,6430,LHW,3378,Y,0,738
CA,751,YCU,6430,SZX,3374,Y,0,320
CA,751,YCU,6430,TAO,3390,Y,0,738
CA,751,YIC,9107,PEK,3364,Y,0,320
CA,751,YIC,9107,SZX,3374,Y,0,320
CA,751,YIH,6361,SZX,3374,Y,0,320
CA,751,YNJ,6414,TAO,3390,Y,0,737
CA,751,YNT,3392,CAN,3370,Y,0,738
CA,751,YNT,3392,HGH,3386,Y,0,738
CA,751,YNT,3392,HRB,3400,Y,0,738
CA,751,YNT,3392,NKG,3388,Y,0,738
CA,751,YNT,3392,PVG,3406,Y,0,738
CA,751,YNT,3392,SHA,3391,Y,0,738
CA,751,YNT,3392,SJW,6347,Y,0,738
CA,751,YNT,3392,SZX,3374,Y,0,738
CA,751,YNT,3392,TNA,4108,Y,0,738 CR2
CA,751,YNT,3392,XIY,3379,Y,0,320
CA,751,YTY,8876,XIY,3379,Y,0,320
CA,751,YTY,8876,XMN,3383,Y,0,320
CA,751,YVR,156,PVG,3406,Y,0,763
CA,751,YYZ,193,PEK,3364,Y,0,77W
CA,751,YYZ,193,PVG,3406,Y,0,77L
CA,751,ZHA,6357,SZX,3374,Y,0,738
CA,751,ZUH,6355,FOC,3385,Y,0,738
CA,751,ZUH,6355,KHN,3384,Y,0,737
CA,751,ZUH,6355,KWE,3394,Y,0,738
CA,751,ZUH,6355,WNZ,6392,Y,0,738
CA,751,ZUH,6355,XMN,3383,Y,0,738
CI,1756,AMS,580,MAN,478,Y,0,737 E90 F70
CI,1756,ATL,3682,LAX,3484,Y,0,763
CI,1756,ATL,3682,SFO,3469,Y,0,739 757
CI,1756,GUA,1767,LAX,3484,Y,0,757
CI,1756,IAH,3550,ATL,3682,Y,0,M88 717
CI,1756,KHH,2264,MNL,2397,Y,0,E90
CI,1756,KHH,2264,SGN,3205,Y,0,321
CI,1756,LAX,3484,ATL,3682,Y,0,757 73H 76W
CI,1756,LAX,3484,GUA,1767,Y,0,757
CI,1756,LAX,3484,MSY,3861,Y,0,319
CI,1756,MNL,2397,KHH,2264,Y,0,E90
CI,1756,MSY,3861,LAX,3484,Y,0,319
CI,1756,SFO,3469,ATL,3682,Y,0,739 757
CI,1756,SGN,3205,KHH,2264,Y,0,321
CI,1756,TPE,2276,WUX,6390,Y,0,321
CI,1756,WUX,6390,TPE,2276,Y,0,321
CM,1889,ADZ,2749,BAQ,2710,Y,0,E90
CM,1889,ADZ,2749,BOG,2709,Y,0,E90
CM,1889,ADZ,2749,CLO,2715,Y,0,E90
CM,1889,ADZ,2749,CTG,2714,Y,0,E90
CM,1889,ADZ,2749,MDE,2745,Y,0,E90
CM,1889,ADZ,2749,PEI,2739,Y,0,E90
CM,1889,BAQ,2710,ADZ,2749,Y,0,E90
CM,1889,BOG,2709,CCS,2851,Y,0,E90 73G
CM,1889,BOG,2709,CUN,1852,Y,0,E90
CM,1889,BOG,2709,HAV,1909,Y,0,E90
CM,1889,BOG,2709,LET,2728,Y,0,E90
CM,1889,BOG,2709,MEX,1824,Y,0,73G
CM,1889,BOG,2709,UIO,2688,Y,0,E90
CM,1889,CCS,2851,BOG,2709,Y,0,73G E90
CM,1889,CCS,2851,MDE,2745,Y,0,E90
CM,1889,CLO,2715,ADZ,2749,Y,0,E90
CM,1889,CTG,2714,ADZ,2749,Y,0,E90
CM,1889,CUC,2713,PTY,1871,Y,0,E90
CM,1889,CUN,1852,BOG,2709,Y,0,E90
CM,1889,EWR,3494,PTY,1871,Y,0,739
CM,1889,HAV,1909,BOG,2709,Y,0,E90
CM,1889,IAH,3550,PTY,1871,Y,0,739
CM,1889,IAH,3550,SFO,3469,Y,0,788
CM,1889,LET,2728,BOG,2709,Y,0,E90
CM,1889,MDE,2745,ADZ,2749,Y,0,E90
CM,1889,MDE,2745,CCS,2851,Y,0,E90
CM,1889,MEX,1824,BOG,2709,Y,0,73G
CM,1889,PEI,2739,ADZ,2749,Y,0,E90
CM,1889,PEI,2739,PTY,1871,Y,0,E90
CM,1889,PTY,1871,CUC,2713,Y,0,E90
CM,1889,PTY,1871,EWR,3494,Y,0,739
CM,1889,PTY,1871,IAH,3550,Y,0,739
CM,1889,PTY,1871,PEI,2739,Y,0,E90
CM,1889,SEA,3577,IAH,3550,Y,0,320
CM,1889,UIO,2688,BOG,2709,Y,0,E90
CU,1936,CUN,1852,FCO,1555,Y,0,767
CU,1936,HAV,1909,SVO,2985,Y,0,332
CU,1936,SCU,1905,FCO,1555,Y,0,767
CU,1936,SVO,2985,HAV,1909,Y,0,332
CX,1680,ATL,3682,ORD,3830,Y,0,E75
CX,1680,BKK,3885,KBV,3174,Y,0,319 320
CX,1680,CNX,3931,BKK,3885,Y,0,320 319
CX,1680,HKG,3077,NAN,1960,Y,0,332
CX,1680,KBV,3174,BKK,3885,Y,0,320 319
CX,1680,MSY,3861,DFW,3670,Y,0,M83 M80
CX,1680,NAN,1960,HKG,3077,Y,0,332
CX,1680,ORD,3830,ATL,3682,Y,0,CR7
CY,1942,AUH,2179,LCA,1197,Y,0,320
CY,1942,LCA,1197,AUH,2179,Y,0,320
CZ,1767,AMS,580,CTU,3395,Y,0,74M
CZ,1767,AMS,580,HGH,3386,Y,0,777
CZ,1767,AMS,580,PVG,3406,Y,0,74M 747
CZ,1767,AMS,580,XMN,3383,Y,0,777
CZ,1767,BHY,6351,KMG,3382,Y,0,737
CZ,1767,BSD,7505,KMG,3382,Y,0,733
CZ,1767,CAN,3370,JJN,6386,Y,0,737
CZ,1767,CGK,3275,FOC,3385,Y,0,738
CZ,1767,CGO,3375,LHW,3378,Y,0,737
CZ,1767,CGO,3375,XNN,6366,Y,0,737
CZ,1767,CGQ,4380,NGB,3387,Y,0,737
CZ,1767,CKG,3393,FOC,3385,Y,0,737
CZ,1767,CKG,3393,HGH,3386,Y,0,737
CZ,1767,CKG,3393,KHN,3384,Y,0,737
CZ,1767,CKG,3393,LJG,4033,Y,0,737
CZ,1767,CKG,3393,XMN,3383,Y,0,737
CZ,1767,CKG,3393,XNN,6366,Y,0,737
CZ,1767,CKG,3393,YIH,6361,Y,0,737
CZ,1767,CSX,3371,FOC,3385,Y,0,737
CZ,1767,CSX,3371,JJN,6386,Y,0,737
CZ,1767,CSX,3371,KWE,3394,Y,0,737
CZ,1767,CSX,3371,LZO,6399,Y,0,737
CZ,1767,CSX,3371,MIG,6400,Y,0,737
CZ,1767,CTU,3395,AMS,580,Y,0,74M
CZ,1767,CTU,3395,FOC,3385,Y,0,737
CZ,1767,CTU,3395,HGH,3386,Y,0,737
CZ,1767,CTU,3395,XMN,3383,Y,0,737
CZ,1767,CZX,4109,FOC,3385,Y,0,737
CZ,1767,CZX,4109,TYN,3369,Y,0,737
CZ,1767,DAT,6344,TYN,3369,Y,0,737
CZ,1767,DLC,3404,TAO,3390,Y,0,737
CZ,1767,DTW,3645,PEK,3364,Y,0,777
CZ,1767,DTW,3645,PVG,3406,Y,0,77L 777
CZ,1767,FOC,3385,CGK,3275,Y,0,738
CZ,1767,FOC,3385,CKG,3393,Y,0,737
CZ,1767,FOC,3385,CSX,3371,Y,0,737
CZ,1767,FOC,3385,CTU,3395,Y,0,737
CZ,1767,FOC,3385,CZX,4109,Y,0,737
CZ,1767,FOC,3385,HAK,4120,Y,0,737
CZ,1767,FOC,3385,HGH,3386,Y,0,737
CZ,1767,FOC,3385,HRB,3400,Y,0,737
CZ,1767,FOC,3385,KMG,3382,Y,0,737
CZ,1767,FOC,3385,KUL,3304,Y,0,738
CZ,1767,FOC,3385,KWE,3394,Y,0,737
CZ,1767,FOC,3385,KWL,3372,Y,0,737
CZ,1767,FOC,3385,NKG,3388,Y,0,737
CZ,1767,FOC,3385,NNG,3373,Y,0,737
CZ,1767,FOC,3385,PEK,3364,Y,0,737
CZ,1767,FOC,3385,SHA,3391,Y,0,737
CZ,1767,FOC,3385,SIN,3316,Y,0,738
CZ,1767,FOC,3385,SYX,4030,Y,0,737
CZ,1767,FOC,3385,TAO,3390,Y,0,737
CZ,1767,FOC,3385,TNA,4108,Y,0,737
CZ,1767,FOC,3385,XIY,3379,Y,0,737
CZ,1767,FOC,3385,ZUH,6355,Y,0,737
CZ,1767,HAK,4120,FOC,3385,Y,0,737
CZ,1767,HAN,3199,PEK,3364,Y,0,321 777
CZ,1767,HET,6345,HGH,3386,Y,0,737
CZ,1767,HET,6345,NKG,3388,Y,0,737
CZ,1767,HET,6345,TNA,4108,Y,0,737
CZ,1767,HET,6345,TSN,3368,Y,0,737
CZ,1767,HFE,3389,TYN,3369,Y,0,737
CZ,1767,HGH,3386,AMS,580,Y,0,777
CZ,1767,HGH,3386,CKG,3393,Y,0,737
CZ,1767,HGH,3386,CTU,3395,Y,0,737
CZ,1767,HGH,3386,FOC,3385,Y,0,737
CZ,1767,HGH,3386,HET,6345,Y,0,737
CZ,1767,HGH,3386,JJN,6386,Y,0,737
CZ,1767,HGH,3386,KMG,3382,Y,0,737
CZ,1767,HGH,3386,KWE,3394,Y,0,737
CZ,1767,HGH,3386,LJG,4033,Y,0,737
CZ,1767,HGH,3386,MFM,3121,Y,0,738
CZ,1767,HGH,3386,SJW,6347,Y,0,737
CZ,1767,HGH,3386,TNA,4108,Y,0,737
CZ,1767,HGH,3386,TSN,3368,Y,0,737
CZ,1767,HGH,3386,TYN,3369,Y,0,737
CZ,1767,HGH,3386,XMN,3383,Y,0,737
CZ,1767,HRB,3400,FOC,3385,Y,0,737
CZ,1767,HRB,3400,KHN,3384,Y,0,737
CZ,1767,HRB,3400,YNZ,6393,Y,0,737
CZ,1767,HSN,6395,JJN,6386,Y,0,737
CZ,1767,HSN,6395,PEK,3364,Y,0,737
CZ,1767,HSN,6395,XMN,3383,Y,0,737
CZ,1767,INC,4085,WUH,3376,Y,0,737
CZ,1767,ISB,2223,PEK,3364,Y,0,310
CZ,1767,JJN,6386,CAN,3370,Y,0,737
CZ,1767,JJN,6386,CSX,3371,Y,0,737
CZ,1767,JJN,6386,HGH,3386,Y,0,737
CZ,1767,JJN,6386,HSN,6395,Y,0,737
CZ,1767,JJN,6386,KWE,3394,Y,0,737
CZ,1767,JJN,6386,NKG,3388,Y,0,737
CZ,1767,JJN,6386,PEK,3364,Y,0,737
CZ,1767,JJN,6386,SHA,3391,Y,0,737
CZ,1767,JJN,6386,SZX,3374,Y,0,737
CZ,1767,JJN,6386,WUH,3376,Y,0,737
CZ,1767,JUH,9843,XMN,3383,Y,0,737
CZ,1767,KHN,3384,CKG,3393,Y,0,737
CZ,1767,KHN,3384,HRB,3400,Y,0,737
CZ,1767,KHN,3384,XIY,3379,Y,0,737
CZ,1767,KHN,3384,XMN,3383,Y,0,737
CZ,1767,KMG,3382,BHY,6351,Y,0,737
CZ,1767,KMG,3382,BSD,7505,Y,0,733
CZ,1767,KMG,3382,FOC,3385,Y,0,737
CZ,1767,KMG,3382,HGH,3386,Y,0,737
CZ,1767,KUL,3304,FOC,3385,Y,0,738
CZ,1767,KUL,3304,PVG,3406,Y,0,333
CZ,1767,KUL,3304,XMN,3383,Y,0,738
CZ,1767,KWE,3394,CSX,3371,Y,0,737
CZ,1767,KWE,3394,FOC,3385,Y,0,737
CZ,1767,KWE,3394,HGH,3386,Y,0,737
CZ,1767,KWE,3394,JJN,6386,Y,0,737
CZ,1767,KWL,3372,FOC,3385,Y,0,737
CZ,1767,KWL,3372,XMN,3383,Y,0,737
CZ,1767,LHW,3378,CGO,3375,Y,0,737
CZ,1767,LHW,3378,WUH,3376,Y,0,737
CZ,1767,LJG,4033,CKG,3393,Y,0,737
CZ,1767,LJG,4033,HGH,3386,Y,0,737
CZ,1767,LZO,6399,CSX,3371,Y,0,737
CZ,1767,MFM,3121,HGH,3386,Y,0,738
CZ,1767,MIG,6400,CSX,3371,Y,0,737
CZ,1767,NGB,3387,CGQ,4380,Y,0,737
CZ,1767,NGB,3387,XMN,3383,Y,0,737
CZ,1767,NKG,3388,FOC,3385,Y,0,737
CZ,1767,NKG,3388,HET,6345,Y,0,737
CZ,1767,NKG,3388,JJN,6386,Y,0,737
CZ,1767,NNG,3373,FOC,3385,Y,0,737
CZ,1767,NNG,3373,XMN,3383,Y,0,737
CZ,1767,NRT,2279,PEK,3364,Y,0,73H 767
CZ,1767,PEK,3364,DTW,3645,Y,0,777
CZ,1767,PEK,3364,FOC,3385,Y,0,737
CZ,1767,PEK,3364,HAN,3199,Y,0,321 777
CZ,1767,PEK,3364,HSN,6395,Y,0,737
CZ,1767,PEK,3364,ISB,2223,Y,0,310
CZ,1767,PEK,3364,JJN,6386,Y,0,737
CZ,1767,PEK,3364,NRT,2279,Y,0,767 73H
CZ,1767,PEK,3364,SEA,3577,Y,0,76W
CZ,1767,PEK,3364,WUS,6391,Y,0,737
CZ,1767,PVG,3406,AMS,580,Y,0,74M 747
CZ,1767,PVG,3406,DTW,3645,Y,0,77L
CZ,1767,PVG,3406,KUL,3304,Y,0,333
CZ,1767,SEA,3577,PEK,3364,Y,0,76W
CZ,1767,SHA,3391,FOC,3385,Y,0,737
CZ,1767,SHA,3391,JJN,6386,Y,0,737
CZ,1767,SHA,3391,XMN,3383,Y,0,737
CZ,1767,SHE,4144,TNA,4108,Y,0,737
CZ,1767,SHE,4144,XMN,3383,Y,0,737
CZ,1767,SIN,3316,FOC,3385,Y,0,738
CZ,1767,SJW,6347,HGH,3386,Y,0,737
CZ,1767,SYX,4030,FOC,3385,Y,0,737
CZ,1767,SYX,4030,XMN,3383,Y,0,737
CZ,1767,SZX,3374,JJN,6386,Y,0,737
CZ,1767,SZX,3374,TSN,3368,Y,0,737
CZ,1767,TAO,3390,DLC,3404,Y,0,737
CZ,1767,TAO,3390,FOC,3385,Y,0,737
CZ,1767,TNA,4108,FOC,3385,Y,0,737
CZ,1767,TNA,4108,HET,6345,Y,0,737
CZ,1767,TNA,4108,HGH,3386,Y,0,737
CZ,1767,TNA,4108,SHE,4144,Y,0,737
CZ,1767,TNA,4108,XMN,3383,Y,0,737
CZ,1767,TSN,3368,HET,6345,Y,0,737
CZ,1767,TSN,3368,HGH,3386,Y,0,737
CZ,1767,TSN,3368,SZX,3374,Y,0,737
CZ,1767,TSN,3368,XIY,3379,Y,0,737
CZ,1767,TSN,3368,XMN,3383,Y,0,737
CZ,1767,TXN,6387,TYN,3369,Y,0,737
CZ,1767,TXN,6387,XMN,3383,Y,0,737
CZ,1767,TYN,3369,CZX,4109,Y,0,737
CZ,1767,TYN,3369,DAT,6344,Y,0,737
CZ,1767,TYN,3369,HFE,3389,Y,0,737
CZ,1767,TYN,3369,HGH,3386,Y,0,737
CZ,1767,TYN,3369,TXN,6387,Y,0,737
CZ,1767,TYN,3369,XMN,3383,Y,0,737
CZ,1767,WUH,3376,INC,4085,Y,0,737
CZ,1767,WUH,3376,JJN,6386,Y,0,737
CZ,1767,WUH,3376,LHW,3378,Y,0,737
CZ,1767,WUS,6391,PEK,3364,Y,0,737
CZ,1767,WXN,6403,XIY,3379,Y,0,737
CZ,1767,WXN,6403,XMN,3383,Y,0,737
CZ,1767,XIY,3379,FOC,3385,Y,0,737
CZ,1767,XIY,3379,KHN,3384,Y,0,737
CZ,1767,XIY,3379,TSN,3368,Y,0,737
CZ,1767,XIY,3379,WXN,6403,Y,0,737
CZ,1767,XIY,3379,XMN,3383,Y,0,737
CZ,1767,XMN,3383,AMS,580,Y,0,777
CZ,1767,XMN,3383,CKG,3393,Y,0,737
CZ,1767,XMN,3383,CTU,3395,Y,0,737
CZ,1767,XMN,3383,HGH,3386,Y,0,737
CZ,1767,XMN,3383,HSN,6395,Y,0,737
CZ,1767,XMN,3383,JUH,9843,Y,0,737
CZ,1767,XMN,3383,KHN,3384,Y,0,737
CZ,1767,XMN,3383,KUL,3304,Y,0,738
CZ,1767,XMN,3383,KWL,3372,Y,0,737
CZ,1767,XMN,3383,NGB,3387,Y,0,737
CZ,1767,XMN,3383,NNG,3373,Y,0,737
CZ,1767,XMN,3383,SHA,3391,Y,0,737
CZ,1767,XMN,3383,SHE,4144,Y,0,737
CZ,1767,XMN,3383,SYX,4030,Y,0,737
CZ,1767,XMN,3383,TNA,4108,Y,0,737
CZ,1767,XMN,3383,TSN,3368,Y,0,737
CZ,1767,XMN,3383,TXN,6387,Y,0,737
CZ,1767,XMN,3383,TYN,3369,Y,0,737
CZ,1767,XMN,3383,WXN,6403,Y,0,737
CZ,1767,XMN,3383,XIY,3379,Y,0,737
CZ,1767,XMN,3383,YIH,6361,Y,0,737
CZ,1767,XMN,3383,YNZ,6393,Y,0,737
CZ,1767,XMN,3383,ZUH,6355,Y,0,737
CZ,1767,XNN,6366,CGO,3375,Y,0,737
CZ,1767,XNN,6366,CKG,3393,Y,0,737
CZ,1767,YIH,6361,CKG,3393,Y,0,737
CZ,1767,YIH,6361,XMN,3383,Y,0,737
CZ,1767,YNZ,6393,HRB,3400,Y,0,737
CZ,1767,YNZ,6393,XMN,3383,Y,0,737
CZ,1767,ZUH,6355,FOC,3385,Y,0,737
CZ,1767,ZUH,6355,XMN,3383,Y,0,737
DC,2585,BMA,738,KLR,707,Y,0,S20
DC,2585,KLR,707,BMA,738,Y,0,S20
DE,1868,ACE,1055,BHX,469,Y,0,757
DE,1868,ACE,1055,GLA,534,Y,0,757
DE,1868,ACE,1055,LGW,502,Y,0,757
DE,1868,ACE,1055,MAN,478,Y,0,330 320
DE,1868,BGI,2875,MAN,478,Y,0,330
DE,1868,BHX,469,ACE,1055,Y,0,757
DE,1868,CUN,1852,LGW,502,Y,0,330
DE,1868,CUN,1852,MAN,478,Y,0,330
DE,1868,GLA,534,ACE,1055,Y,0,757
DE,1868,GLA,534,CUN,1852,Y,0,330
DE,1868,GLA,534,MCO,3878,Y,0,330
DE,1868,LAS,3877,MAN,478,Y,0,330
DE,1868,LGW,502,ACE,1055,Y,0,757
DE,1868,LGW,502,CUN,1852,Y,0,330
DE,1868,MAN,478,ACE,1055,Y,0,330 320
DE,1868,MAN,478,CUN,1852,Y,0,330
DE,1868,MAN,478,LAS,3877,Y,0,330
DE,1868,MAN,478,MBJ,1780,Y,0,330
DE,1868,MAN,478,MCO,3878,Y,0,330
DE,1868,MAN,478,UVF,2894,Y,0,330
DE,1868,MCO,3878,GLA,534,Y,0,330
DE,1868,MCO,3878,MAN,478,Y,0,330
DE,1868,UVF,2894,BGI,2875,Y,0,330
DL,2009,ABE,4355,DTW,3645,Y,0,CRJ
DL,2009,ABQ,4019,SLC,3536,Y,0,CR9 CR7
DL,2009,ABR,5714,MSP,3858,Y,0,CRJ
DL,2009,ABV,260,CDG,1382,Y,0,332
DL,2009,ABV,260,PHC,275,Y,0,332
DL,2009,ABY,5715,ATL,3682,Y,0,CRJ
DL,2009,AEX,3852,ATL,3682,Y,0,CR9 CRJ
DL,2009,ALB,3864,DTW,3645,Y,0,CRJ CR9
DL,2009,ALB,3864,MSP,3858,Y,0,CR9
DL,2009,AMS,580,AUH,2179,Y,0,332
DL,2009,AMS,580,DFW,3670,Y,0,332
DL,2009,AMS,580,DMM,2064,Y,0,332
DL,2009,AMS,580,DOH,11051,Y,0,332
DL,2009,AMS,580,HRE,1005,Y,0,332
DL,2009,AMS,580,IAD,3714,Y,0,333 332
DL,2009,AMS,580,IAH,3550,Y,0,74M
DL,2009,AMS,580,JRO,1180,Y,0,332 330
DL,2009,AMS,580,KGL,1165,Y,0,332 330
DL,2009,AMS,580,KWI,2176,Y,0,332 330
DL,2009,AMS,580,LAX,3484,Y,0,74M 747
DL,2009,AMS,580,ORD,3830,Y,0,74M
DL,2009,AMS,580,SFO,3469,Y,0,747
DL,2009,AMS,580,YUL,146,Y,0,M11
DL,2009,AMS,580,YVR,156,Y,0,333
DL,2009,AMS,580,YYC,178,Y,0,332
DL,2009,AMS,580,YYZ,193,Y,0,M11 333 747 74M 332
DL,2009,ANC,3774,SEA,3577,Y,0,73J
DL,2009,APN,5720,DTW,3645,Y,0,CRJ
DL,2009,APN,5720,MSP,3858,Y,0,CRJ
DL,2009,ATL,3682,ABY,5715,Y,0,CRJ
DL,2009,ATL,3682,AEX,3852,Y,0,CRJ CR9
DL,2009,ATL,3682,ATW,4047,Y,0,CR7 CR9
DL,2009,ATL,3682,AVP,4286,Y,0,CR7
DL,2009,ATL,3682,AZO,4039,Y,0,CRJ
DL,2009,ATL,3682,BJX,1815,Y,0,CR9
DL,2009,ATL,3682,BMI,4037,Y,0,CR9 CR7
DL,2009,ATL,3682,BQK,5725,Y,0,CRJ
DL,2009,ATL,3682,BTV,3711,Y,0,CR9
DL,2009,ATL,3682,CHO,4015,Y,0,CRJ
DL,2009,ATL,3682,CID,4043,Y,0,CR9 CRJ
DL,2009,ATL,3682,CSG,4255,Y,0,CRJ
DL,2009,ATL,3682,DAL,3502,Y,0,CRJ
DL,2009,ATL,3682,DHN,3739,Y,0,CRJ
DL,2009,ATL,3682,EVV,4018,Y,0,CRJ
DL,2009,ATL,3682,EWN,3730,Y,0,CRJ
DL,2009,ATL,3682,FAR,4292,Y,0,CR9
DL,2009,ATL,3682,FSD,4009,Y,0,CR7
DL,2009,ATL,3682,FSM,3437,Y,0,CRJ
